33525,0,1041.67
33563,0,1041.67
33564,0,1041.67
33567,0,1041.67
33601,0,1041.67
33602,0,1041.67
33605,0,1041.67
33606,0,1041.67
33639,0,1041.67
33640,0,1041.67
33643,0,1041.67
33644,0,1041.67
33645,0,1041.67
33677,0,1041.67
33678,0,1041.67
33682,0,1041.67
33715,0,1041.67
33716,0,1041.67
33720,0,1041.67
33724,0,1041.67
33752,0,1041.67
33753,0,1041.67
33758,0,1041.67
33761,0,1041.67
33782,0,72.92
33791,0,1041.67
33794,0,1041.67
33797,0,1041.67
33828,0,1041.67
33859,0,1041.67
33862,0,1041.67
33881,0,72.92
33882,0,333.33
33893,0,1041.67
33895,0,1041.67
33925,0,1041.67
33928,0,1041.67
33971,0,41.67
34015,0,41.67
34032,0,468.75
34065,0,729.17
34077,0,1041.67
34085,0,250
34099,0,218.75
34100,0,31.25
34109,0,916.67
34114,0,20.83
34125,0,281.25
34126,0,125
34138,0,281.25
34139,0,281.25
34140,0,281.25
34141,0,281.25
34142,0,281.25
34143,0,281.25
34144,0,281.25
34145,0,93.75
34154,0,541.67
34185,0,1041.67
34188,0,41.67
34204,0,1041.67
34206,0,41.67
34207,0,104.17
34222,0,1041.67
34241,0,656.25
34259,0,1041.67
34265,0,260.42
34342,0,1041.67
34343,0,1041.67
34345,0,1041.67
34347,0,364.58
34375,0,1041.67
34376,0,1041.67
34377,0,1041.67
34378,0,1041.67
34379,0,1041.67
34407,0,1041.67
34408,0,1041.67
34409,0,1041.67
34411,0,1041.67
34441,0,1041.67
34442,0,1041.67
34473,0,1041.67
34474,0,1041.67
34475,0,1041.67
34476,0,1041.67
34506,0,1041.67
34507,0,1041.67
34509,0,1041.67
34690,0,1041.67
34745,0,1041.67
35084,0,177.08
35383,0,156.25
35958,0,302.08
35959,0,20.83
36028,0,177.08
36097,0,41.67
36165,0,208.33
36232,0,177.08
36299,0,229.17
36502,0,52.08
36639,0,52.08
36779,0,93.75
36929,0,31.25
37004,0,312.5
37082,0,145.83
37237,0,312.5
37238,0,72.92
37316,0,41.67
37472,0,197.92
37866,0,41.67
37946,0,41.67
41488,0,333.33
42892,0,93.75
42893,0,93.75
42987,0,260.42
42988,0,260.42
42989,0,260.42
43034,0,583.33
43088,0,708.33
43133,0,20.83
43134,0,125
43135,0,229.17
43142,0,833.33
43186,0,31.25
43188,0,250
43195,0,947.92
43238,0,31.25
43240,0,291.67
43247,0,989.58
43290,0,20.83
43291,0,156.25
43339,0,20.83
43341,0,281.25
43387,0,135.42
43434,0,83.33
43481,0,31.25
43483,0,302.08
43574,0,31.25
43721,0,1041.67
43722,0,1041.67
43725,0,1041.67
43762,0,1041.67
43763,0,1041.67
43765,0,1041.67
43766,0,1041.67
43769,0,1041.67
43799,0,177.08
43807,0,1041.67
43808,0,1041.67
43812,0,1041.67
43814,0,1041.67
43852,0,1041.67
43853,0,1041.67
43857,0,1041.67
43858,0,1041.67
43887,0,104.17
43896,0,1041.67
43897,0,1041.67
43901,0,1041.67
43903,0,1041.67
43930,0,41.67
43940,0,1041.67
43941,0,1041.67
43945,0,1041.67
43983,0,1041.67
43984,0,1041.67
43986,0,1041.67
43988,0,1041.67
43991,0,1041.67
44026,0,1041.67
44028,0,1041.67
44031,0,1041.67
44034,0,1041.67
44071,0,1041.67
44073,0,1041.67
44077,0,1041.67
44111,0,1041.67
44114,0,1041.67
44151,0,1041.67
44153,0,1041.67
44154,0,1041.67
44192,0,1041.67
44228,0,1041.67
44230,0,1041.67
44231,0,1041.67
44268,0,1041.67
44321,0,250
44322,0,72.92
44330,0,1041.67
44355,0,83.33
44363,0,1041.67
44384,0,312.5
44388,0,104.17
44396,0,1041.67
44412,0,31.25
44413,0,83.33
44414,0,770.83
44423,0,1041.67
44437,0,83.33
44448,0,1041.67
44453,0,1041.67
44460,0,41.67
44461,0,83.33
44472,0,1041.67
44478,0,1041.67
44495,0,1041.67
44504,0,197.92
44515,0,1041.67
44544,0,291.67
44558,0,208.33
44560,0,125
44567,0,302.08
44568,0,31.25
44578,0,281.25
44579,0,83.33
44588,0,145.83
44589,0,31.25
44590,0,31.25
44591,0,52.08
44592,0,52.08
44593,0,52.08
44596,0,312.5
44597,0,312.5
44598,0,312.5
44618,0,177.08
44627,0,177.08
44636,0,177.08
44655,0,125
44662,0,83.33
44664,0,239.58
44665,0,52.08
44667,0,229.17
44668,0,333.33
44671,0,52.08
44672,0,395.83
44673,0,593.75
44674,0,468.75
44677,0,125
44678,0,197.92
44679,0,520.83
44681,0,739.58
44685,0,125
44686,0,41.67
44688,0,145.83
44689,0,364.58
44690,0,708.33
44691,0,979.17
44692,0,968.75
44693,0,770.83
44696,0,145.83
44702,0,885.42
44703,0,1041.67
44704,0,1041.67
44705,0,1010.42
44706,0,822.92
44707,0,604.17
44709,0,135.42
44716,0,1041.67
44717,0,1041.67
44718,0,1041.67
44719,0,1041.67
44720,0,1041.67
44721,0,812.5
44722,0,312.5
44731,0,1041.67
44732,0,1041.67
44733,0,1041.67
44734,0,1041.67
44735,0,1041.67
44736,0,1041.67
44748,0,1041.67
44749,0,1041.67
44750,0,1041.67
44751,0,1041.67
44752,0,1041.67
44753,0,1041.67
44767,0,1041.67
44768,0,1041.67
44769,0,1041.67
44770,0,1041.67
44771,0,1041.67
44772,0,1041.67
44790,0,1041.67
44791,0,1041.67
44792,0,1041.67
44793,0,1041.67
44794,0,1041.67
44795,0,1041.67
44796,0,1041.67
44816,0,1041.67
44817,0,1041.67
44818,0,1041.67
44819,0,1041.67
44820,0,1041.67
44821,0,1041.67
44839,0,1041.67
44841,0,1041.67
44842,0,1041.67
44843,0,1041.67
44844,0,1041.67
44845,0,1041.67
44866,0,1041.67
44867,0,1041.67
44868,0,1041.67
44869,0,1041.67
44890,0,1041.67
44891,0,1041.67
44892,0,1041.67
44893,0,1041.67
44894,0,1041.67
44895,0,364.58
44921,0,1041.67
44926,0,343.75
44957,0,1041.67
44988,0,1041.67
44989,0,1041.67
44990,0,1041.67
44991,0,1041.67
44994,0,72.92
45023,0,1041.67
45024,0,1041.67
45025,0,1041.67
45026,0,1041.67
45030,0,72.92
45058,0,1041.67
45059,0,1041.67
45060,0,1041.67
45061,0,1041.67
45062,0,1041.67
45066,0,72.92
45094,0,1041.67
45095,0,1041.67
45096,0,1041.67
45097,0,1041.67
45101,0,781.25
45102,0,145.83
45132,0,1041.67
45133,0,1041.67
45134,0,1041.67
45135,0,1041.67
45136,0,1041.67
45137,0,1041.67
45176,0,1041.67
45177,0,1041.67
45178,0,1041.67
45179,0,1041.67
45180,0,1041.67
45181,0,1041.67
45182,0,1041.67
45186,0,291.67
45230,0,1041.67
45231,0,1041.67
45232,0,1041.67
45233,0,1041.67
45234,0,1041.67
45241,0,364.58
45287,0,1041.67
45288,0,1041.67
45289,0,1041.67
45290,0,1041.67
45291,0,1041.67
45292,0,1041.67
45298,0,1041.67
45352,0,1041.67
45353,0,1041.67
45354,0,1041.67
45355,0,1041.67
45356,0,1041.67
45360,0,1041.67
45362,0,1041.67
45422,0,1041.67
45423,0,1041.67
45424,0,1041.67
45429,0,1041.67
45430,0,1041.67
45431,0,1041.67
45500,0,1041.67
45505,0,1041.67
45506,0,1041.67
45507,0,1041.67
45509,0,1041.67
45582,0,1041.67
45583,0,1041.67
45585,0,1041.67
45660,0,1041.67
45662,0,1041.67
45737,0,1041.67
45740,0,1041.67
45825,0,83.33
45906,0,83.33
46069,0,312.5
46232,0,52.08
46310,0,302.08
46391,0,41.67
46737,0,1041.67
46814,0,1041.67
46846,0,281.25
46847,0,20.83
46891,0,1041.67
46892,0,1041.67
46924,0,281.25
46925,0,20.83
46969,0,1041.67
47002,0,281.25
47003,0,20.83
47046,0,1041.67
47080,0,281.25
47081,0,20.83
47124,0,1041.67
47160,0,20.83
47239,0,197.92
47319,0,197.92
47399,0,197.92
47479,0,177.08
47480,0,52.08
47561,0,31.25
47641,0,333.33
47888,0,41.67
47970,0,41.67
48216,0,41.67
48298,0,41.67
48379,0,291.67
48462,0,41.67
48626,0,93.75
48707,0,333.33
48708,0,41.67
49208,0,291.67
49294,0,291.67
49295,0,41.67
49381,0,187.5
49469,0,145.83
49556,0,197.92
49644,0,197.92
54561,0,177.08
54562,0,197.92
54564,0,239.58
54568,0,145.83
54569,0,114.58
54570,0,72.92
54620,0,406.25
54621,0,354.17
54622,0,177.08
54666,0,312.5
54670,0,697.92
54673,0,666.67
54676,0,593.75
54678,0,197.92
54679,0,125
54732,0,927.08
54735,0,822.92
54737,0,406.25
54738,0,197.92
54784,0,312.5
54793,0,1041.67
54796,0,1031.25
54798,0,614.58
54799,0,406.25
54800,0,208.33
54801,0,145.83
54802,0,145.83
54803,0,145.83
54804,0,145.83
54805,0,145.83
54809,0,281.25
54856,0,312.5
54865,0,1041.67
54870,0,822.92
54871,0,614.58
54880,0,312.5
54927,0,312.5
54936,0,1041.67
54941,0,1031.25
54942,0,854.17
54998,0,312.5
55007,0,1041.67
55012,0,1041.67
55013,0,1041.67
55068,0,312.5
55077,0,1041.67
55082,0,1041.67
55137,0,312.5
55153,0,1041.67
55154,0,1041.67
55205,0,312.5
55221,0,1041.67
55222,0,1041.67
55270,0,312.5
55286,0,1041.67
55287,0,1041.67
55334,0,312.5
55342,0,1041.67
55350,0,1041.67
55398,0,312.5
55406,0,1041.67
55414,0,1041.67
55461,0,208.33
55469,0,1041.67
55477,0,1041.67
55523,0,31.25
55524,0,260.42
55530,0,1041.67
55584,0,52.08
55585,0,260.42
55590,0,1041.67
55642,0,52.08
55643,0,260.42
55647,0,1041.67
55649,0,1041.67
55703,0,1041.67
55705,0,1041.67
55756,0,1041.67
55758,0,1041.67
55810,0,1041.67
55862,0,1041.67
55914,0,1041.67
55966,0,1041.67
55976,0,1041.67
56013,0,208.33
56016,0,750
56018,0,1041.67
56026,0,1041.67
56027,0,1041.67
56028,0,1041.67
56029,0,1041.67
56030,0,1041.67
56065,0,208.33
56068,0,718.75
56078,0,1041.67
56079,0,1041.67
56080,0,1041.67
56081,0,1041.67
56082,0,1041.67
56083,0,1041.67
56084,0,1041.67
56117,0,333.33
56128,0,1041.67
56129,0,1041.67
56130,0,1041.67
56131,0,1041.67
56132,0,1041.67
56133,0,1041.67
56134,0,1041.67
56135,0,1041.67
56136,0,1041.67
56178,0,1041.67
56179,0,1041.67
56180,0,1041.67
56181,0,1041.67
56182,0,1041.67
56183,0,1041.67
56184,0,1041.67
56185,0,1041.67
56186,0,1041.67
56187,0,1041.67
56215,0,104.17
56225,0,1041.67
56226,0,1041.67
56227,0,1041.67
56228,0,1041.67
56229,0,1041.67
56230,0,1041.67
56231,0,1041.67
56232,0,1041.67
56233,0,1041.67
56234,0,1041.67
56235,0,1041.67
56273,0,1041.67
56274,0,1041.67
56275,0,1041.67
56276,0,1041.67
56277,0,1041.67
56278,0,1041.67
56279,0,1041.67
56280,0,1041.67
56281,0,1041.67
56282,0,1041.67
56283,0,1041.67
56284,0,1041.67
56286,0,1041.67
56320,0,1041.67
56321,0,1041.67
56322,0,1041.67
56323,0,1041.67
56324,0,1041.67
56325,0,1041.67
56328,0,1041.67
56329,0,1041.67
56330,0,1041.67
56331,0,1041.67
56332,0,1041.67
56333,0,1041.67
56367,0,1041.67
56368,0,1041.67
56369,0,1041.67
56370,0,1041.67
56371,0,1041.67
56372,0,1041.67
56373,0,1041.67
56375,0,1041.67
56376,0,1041.67
56377,0,1041.67
56378,0,1041.67
56379,0,1041.67
56380,0,1041.67
56404,0,104.17
56413,0,1041.67
56414,0,1041.67
56415,0,1041.67
56416,0,1041.67
56417,0,1041.67
56418,0,1041.67
56421,0,1041.67
56422,0,1041.67
56423,0,1041.67
56424,0,1041.67
56425,0,1041.67
56426,0,1041.67
56458,0,1041.67
56459,0,1041.67
56460,0,1041.67
56461,0,1041.67
56462,0,1041.67
56465,0,1041.67
56466,0,1041.67
56467,0,1041.67
56468,0,1041.67
56469,0,1041.67
56470,0,1041.67
56471,0,1041.67
56503,0,1041.67
56504,0,1041.67
56505,0,1041.67
56506,0,1041.67
56507,0,1041.67
56511,0,1041.67
56512,0,1041.67
56513,0,1041.67
56514,0,1041.67
56515,0,1041.67
56516,0,1041.67
56517,0,1041.67
56548,0,1041.67
56549,0,1041.67
56550,0,1041.67
56551,0,1041.67
56555,0,1041.67
56556,0,1041.67
56557,0,1041.67
56558,0,1041.67
56559,0,1041.67
56560,0,1041.67
56561,0,1041.67
56591,0,1041.67
56593,0,1041.67
56594,0,1041.67
56598,0,1041.67
56599,0,1041.67
56600,0,1041.67
56601,0,1041.67
56602,0,1041.67
56603,0,1041.67
56604,0,1041.67
56635,0,1041.67
56636,0,1041.67
56637,0,1041.67
56641,0,1041.67
56642,0,1041.67
56643,0,1041.67
56644,0,1041.67
56645,0,1041.67
56646,0,1041.67
56677,0,1041.67
56679,0,1041.67
56680,0,1041.67
56684,0,1041.67
56685,0,1041.67
56686,0,1041.67
56687,0,1041.67
56688,0,1041.67
56689,0,1041.67
56717,0,1041.67
56718,0,1041.67
56719,0,1041.67
56720,0,1041.67
56726,0,1041.67
56727,0,1041.67
56728,0,1041.67
56729,0,1041.67
56730,0,1041.67
56731,0,1041.67
56751,0,1041.67
56757,0,1041.67
56758,0,1041.67
56759,0,1041.67
56760,0,1041.67
56761,0,1041.67
56766,0,1041.67
56767,0,1041.67
56768,0,1041.67
56769,0,1041.67
56770,0,1041.67
56771,0,1041.67
56783,0,93.75
56790,0,1041.67
56796,0,1041.67
56797,0,1041.67
56798,0,1041.67
56799,0,1041.67
56800,0,1041.67
56801,0,1041.67
56802,0,1041.67
56804,0,1041.67
56805,0,1041.67
56806,0,1041.67
56809,0,1041.67
56810,0,1041.67
56811,0,1041.67
56821,0,260.42
56822,0,41.67
56823,0,302.08
56828,0,1041.67
56835,0,1041.67
56838,0,1041.67
56841,0,1041.67
56842,0,1041.67
56843,0,1041.67
56844,0,1041.67
56847,0,1041.67
56848,0,1041.67
56850,0,1041.67
56851,0,1041.67
56852,0,1041.67
56858,0,93.75
56859,0,41.67
56860,0,302.08
56865,0,1041.67
56872,0,1041.67
56873,0,1041.67
56875,0,1041.67
56876,0,1041.67
56878,0,1041.67
56879,0,1041.67
56880,0,1041.67
56884,0,1041.67
56885,0,1041.67
56886,0,1041.67
56887,0,1041.67
56888,0,1041.67
56889,0,1010.42
56901,0,1041.67
56908,0,1041.67
56909,0,1041.67
56910,0,1041.67
56911,0,1041.67
56912,0,1041.67
56915,0,1041.67
56916,0,1041.67
56920,0,1041.67
56921,0,1041.67
56922,0,1041.67
56923,0,1041.67
56924,0,989.58
56925,0,885.42
56926,0,781.25
56930,0,93.75
56945,0,1041.67
56946,0,1041.67
56947,0,1041.67
56948,0,1041.67
56949,0,1041.67
56951,0,1041.67
56952,0,1041.67
56956,0,1041.67
56957,0,1041.67
56958,0,1041.67
56959,0,979.17
56960,0,875
56961,0,770.83
56962,0,666.67
56966,0,41.67
56980,0,1041.67
56981,0,1041.67
56982,0,1041.67
56983,0,1041.67
56984,0,1041.67
56985,0,1041.67
56987,0,1041.67
56991,0,1041.67
56992,0,1041.67
56993,0,979.17
56994,0,875
56995,0,760.42
56996,0,656.25
56997,0,552.08
57000,0,156.25
57001,0,208.33
57013,0,1041.67
57014,0,1041.67
57015,0,1041.67
57016,0,1041.67
57017,0,1041.67
57018,0,1041.67
57019,0,1041.67
57020,0,1041.67
57024,0,1041.67
57025,0,989.58
57027,0,791.67
57034,0,135.42
57044,0,1041.67
57045,0,1041.67
57046,0,1041.67
57047,0,1041.67
57048,0,1041.67
57049,0,1041.67
57050,0,1041.67
57051,0,1041.67
57056,0,916.67
57074,0,1041.67
57075,0,1041.67
57076,0,1041.67
57077,0,1041.67
57078,0,1041.67
57079,0,1041.67
57080,0,1041.67
57081,0,1041.67
57093,0,72.92
57094,0,52.08
57096,0,875
57105,0,1041.67
57106,0,1041.67
57107,0,1041.67
57108,0,1041.67
57109,0,1041.67
57110,0,1041.67
57111,0,1041.67
57121,0,250
57122,0,135.42
57124,0,52.08
57126,0,697.92
57135,0,1041.67
57136,0,1041.67
57137,0,1041.67
57138,0,1041.67
57139,0,1041.67
57140,0,1041.67
57141,0,1041.67
57150,0,291.67
57151,0,187.5
57153,0,250
57154,0,510.42
57164,0,1041.67
57166,0,1041.67
57167,0,958.33
57168,0,1041.67
57169,0,1041.67
57181,0,312.5
57195,0,906.25
57205,0,281.25
57207,0,145.83
57208,0,489.58
57233,0,239.58
57262,0,333.33
57276,0,41.67
57278,0,197.92
57319,0,93.75
57328,0,1041.67
57348,0,302.08
57360,0,291.67
57361,0,93.75
57363,0,489.58
57375,0,104.17
57376,0,250
57377,0,447.92
57378,0,625
57392,0,458.33
57393,0,614.58
57394,0,802.08
57405,0,187.5
57406,0,93.75
57407,0,208.33
57410,0,802.08
57411,0,968.75
57423,0,93.75
57427,0,645.83
57428,0,833.33
57429,0,1041.67
57446,0,822.92
57447,0,958.33
57448,0,1041.67
57449,0,1041.67
57450,0,1041.67
57459,0,41.67
57460,0,20.83
57467,0,1041.67
57468,0,1041.67
57469,0,1041.67
57470,0,1041.67
57471,0,1041.67
57472,0,1041.67
57479,0,41.67
57488,0,1041.67
57489,0,1041.67
57490,0,1041.67
57491,0,1041.67
57492,0,1041.67
57493,0,1041.67
57494,0,1041.67
57498,0,312.5
57499,0,41.67
57509,0,1041.67
57510,0,1041.67
57511,0,1041.67
57512,0,1041.67
57513,0,1041.67
57514,0,1041.67
57515,0,1041.67
57516,0,958.33
57519,0,41.67
57534,0,1041.67
57535,0,1041.67
57536,0,1041.67
57537,0,1041.67
57538,0,1041.67
57539,0,1041.67
57540,0,937.5
57544,0,72.92
57545,0,281.25
57559,0,1041.67
57560,0,1041.67
57561,0,1041.67
57562,0,1041.67
57563,0,1041.67
57564,0,1041.67
57565,0,1041.67
57568,0,291.67
57569,0,156.25
57570,0,333.33
57585,0,1041.67
57586,0,1041.67
57587,0,1041.67
57588,0,1041.67
57589,0,1041.67
57590,0,1041.67
57591,0,1041.67
57613,0,1041.67
57615,0,1041.67
57616,0,1041.67
57617,0,1041.67
57618,0,1041.67
57619,0,1041.67
57644,0,1041.67
57645,0,1041.67
57646,0,1041.67
57647,0,1041.67
57648,0,1041.67
57675,0,1041.67
57676,0,1041.67
57677,0,1041.67
57678,0,1041.67
57679,0,1041.67
57680,0,750
57706,0,1041.67
57707,0,1041.67
57708,0,1041.67
57709,0,1041.67
57710,0,937.5
57711,0,625
57712,0,333.33
57739,0,1041.67
57740,0,1041.67
57741,0,1041.67
57742,0,1020.83
57743,0,750
57744,0,458.33
57747,0,31.25
57776,0,1041.67
57777,0,1041.67
57778,0,1041.67
57779,0,1041.67
57780,0,927.08
57781,0,625
57782,0,125
57783,0,135.42
57786,0,229.17
57788,0,31.25
57817,0,1041.67
57818,0,1041.67
57822,0,1041.67
57823,0,833.33
57866,0,1041.67
57867,0,1041.67
57868,0,1041.67
57870,0,281.25
57914,0,1041.67
57915,0,1041.67
57916,0,1041.67
57917,0,1041.67
57966,0,1041.67
57967,0,1041.67
57968,0,1041.67
57969,0,1041.67
58020,0,1041.67
58021,0,1041.67
58022,0,1041.67
58023,0,1041.67
58024,0,1041.67
58025,0,1041.67
58075,0,1041.67
58076,0,1041.67
58077,0,1041.67
58078,0,1041.67
58079,0,1041.67
58130,0,1041.67
58131,0,1041.67
58132,0,1041.67
58133,0,1041.67
58134,0,1041.67
58189,0,1041.67
58190,0,1041.67
58191,0,1041.67
58192,0,1041.67
58193,0,1041.67
58194,0,1041.67
58199,0,812.5
58253,0,1041.67
58254,0,1041.67
58255,0,1041.67
58256,0,1041.67
58257,0,1041.67
58262,0,1041.67
58265,0,239.58
58322,0,1041.67
58323,0,1041.67
58324,0,1041.67
58325,0,1041.67
58332,0,1041.67
58401,0,1041.67
58402,0,1041.67
58403,0,1041.67
58404,0,1041.67
58408,0,1041.67
58410,0,1041.67
58411,0,1041.67
58481,0,1041.67
58482,0,1041.67
58490,0,1041.67
58561,0,1041.67
58562,0,1041.67
58569,0,1041.67
58571,0,1041.67
58648,0,1041.67
58650,0,1041.67
58727,0,1041.67
58729,0,1041.67
58730,0,1041.67
58807,0,1041.67
58810,0,1041.67
58889,0,1041.67
58890,0,1041.67
58891,0,1041.67
58892,0,1041.67
59956,0,1041.67
59957,0,1041.67
60037,0,1041.67
60038,0,1041.67
60072,0,312.5
60119,0,1041.67
60120,0,1041.67
60156,0,250
60201,0,1041.67
60202,0,1041.67
60240,0,31.25
60285,0,1041.67
60324,0,31.25
60408,0,31.25
60491,0,312.5
60492,0,83.33
60833,0,291.67
60919,0,291.67
61005,0,291.67
61091,0,291.67
61177,0,291.67
61263,0,291.67
61349,0,291.67
61435,0,291.67
61521,0,291.67
61608,0,52.08
61694,0,52.08
61780,0,52.08
62124,0,260.42
62211,0,20.83
66752,0,187.5
66874,0,93.75
68055,0,52.08
68056,0,281.25
68107,0,197.92
68163,0,250
68468,0,31.25
68510,0,312.5
68516,0,291.67
68566,0,291.67
68613,0,885.42
68616,0,447.92
68618,0,156.25
68619,0,156.25
68620,0,156.25
68621,0,156.25
68663,0,260.42
68670,0,1031.25
68673,0,604.17
68675,0,416.67
68676,0,416.67
68677,0,416.67
68678,0,406.25
68723,0,312.5
68730,0,1041.67
68733,0,781.25
68735,0,677.08
68736,0,677.08
68783,0,72.92
68784,0,333.33
68791,0,1041.67
68794,0,947.92
68796,0,927.08
68797,0,927.08
68801,0,250
68853,0,1041.67
68856,0,1041.67
68858,0,1041.67
68859,0,1041.67
68920,0,1041.67
68923,0,1041.67
